priceid,sku,title,Customer,Price
13361,485,3208 (W2) SUIT,FORMAL HIRE ARE US,110 / 38.50
13362,543,CP5545 (W2) SUIT,FORMAL HIRE ARE US,110
13363,459,V069 SHIRT,KATHERINE MENSLAND,20.7
13364,484,BOY MF VEST,CALLUCCI MENSWEAR,16.5
13365,544,6366 SHOES,THE WEDDING SHOPPE - DUBBO,35
13366,545,RFS AF TRS ,PETER LOCKETT,15
13367,499,2013 RFS TRS,PETER LOCKETT,17.5
13368,352,3208 TRS,BONAMAN-F/F 22/04/15,30.25
13369,220,BRACES,"NO 12 / 21-RFS, CHERMSIDE",10
13370,150,"1034 SHIRT  , 1090 SHIRT",LANGSWEAR,22
13371,546,016 JACKET,PETER ALEXANDER,30
13372,72,COLOUR VEST ,THE HUB (5% DISCOUNT),21
13373,547,IP013 TRS,KEV KAZEN 05/10/10,17.5
13374,548,2013 KNIT,"NO 12 / 21-RFS, CHERMSIDE",15
13375,549,WOOL SPORTS COAT,"BLOWES MENSWEAR-TAMWORTH,DUBBO",95
13376,550,LEATHER JACKET,REVOLVER MENS & JEANS,120
13377,551,SPECIAL PV SUIT (23/04/2013),ELITE SHOP,35
13378,53,MAVERICK SUIT,ALLUNEED,70
13379,552,5501/2 TRS,ALLUNEED,13.2
13380,553,2012 KNITS,INNOCENTI ,25
13381,554,5501/2 SUIT SPECIAL PV ,LANGSWEAR,55 / 15 TRS & VEST
13382,253,"TRIM SUIT, T128 (W2)",LOWES MENSWEAR,89.00 / 139 BIG/ 23 VEST & TRS
13383,555,CLEARANCE PV & PW TRS,ELITE SHOP,12
13384,556,MF SHIRT LS,ST. ARNAUD MENSLAND,18.5
13385,557,BOY MF SHIRT,BRIDAL EMPORIUM,14
13386,558,NEW KNITS 2013 (SPECIAL FOR BON),BONAMAN-F/F 22/04/15,13.5
13387,444,RFS/AF028 TRS,MILTONS GEAR,15
13388,559,JM06 JACKET ,VELE / SNK ,55
13389,560,SP100 PURE WOOL WITH 2 TRS,EDDYE'S,120.00 SPECIAL
13390,559,JM06 JACKET ,EDDYE'S,70
13391,444,RFS/AF028 TRS,JOHN CHARNES 15/11/10,15
13392,459,V069 SHIRT,ST. ARNAUD MENSLAND,22 / 25 BIG
13393,526,PC SHIRT,ST. ARNAUD MENSLAND,10
13394,253,"TRIM SUIT, T128 (W2)",ST. ARNAUD MENSLAND,89 / 25 / 139 BIG
13395,561,5786/3 SPECIAL PV SUIT,ST. ARNAUD MENSLAND,69
13396,562,S203/2 SHIRT,"NO 12 / 21-RFS, CHERMSIDE",15
13397,548,2013 KNIT,BOSSCO FOR MEN,15
13398,563,1602 JACKET,INN STYLE,20
13399,564,POLY WOOL SUIT ,ALL THINGS WEDDING,86.9 / 23
13400,565,5502/4 SUIT WITH 2 TRS,ADVENT SECURITY GROUP,110
13401,566,BOY ZIP TIE,HADRILL,5.5
13402,567,BOY MF TRS,SK MENSWEAR BLACK TOWN,16.5
13403,568,LEATHER JACKET JK02,THE HUT MENSWEAR,120
13404,569,W1101 WINTER JACKET,LOGO FOR MEN,35
13405,535,3208 W2 SUIT,JOHNS FORMAL ,95 /25 TRS / 125 BIG
13406,570,W058 JACKET,FRANK ROCCA,35
13407,571,W1009 WINTER JACKET,BON MARCHE MENSLAND,32.5
13408,572,"W1101,058 JACKET",KEL'S MENSWEAR 5% DISCOUNT,35
13409,573,"W1101,W058 JACKET",B.K.W. CO. OP LTD,35
13410,574,JM 02  JACKET ,STANLEY'S MENSWEAR,90
13411,172,005 JACKET,STANLEY'S MENSWEAR,20
13412,575,W1101 JACKET,STANLEY'S MENSWEAR,30
13413,576,"2013 KNITS (MO9,10,07)",BONAMAN-F/F 22/04/15,15.00 SPECIAL
13414,577,WINTER JACKET,OGGI FOR MEN,35
13415,140,COTTON TRS,BOUSFIELDS 5% DISCOUNT,16.5
13416,577,WINTER JACKET,BOUSFIELDS 5% DISCOUNT,30
13417,578,WORKWEAR SWEATER DEMIN,BYRNE CLOTHING,17.9
13418,253,"TRIM SUIT, T128 (W2)",P&S MICHAEL PTY LTD,85
13419,579,31614/3 SPECIAL LW SUIT,SK MENSWEAR BLACK TOWN,40 / 15 VEST & TRS
13420,580,2013 NEW KNITS,JP & DS ,17
13421,569,W1101 WINTER JACKET,THE GENERAL STORE,30
13422,581,3188 WHITE SUIT,SUITS ON Q,75.9
13423,582,P/V SUIT,SUITS ON Q,75  / 21 / 110 BIG / 132 KING (23/09/14)
13424,583,PURE WOOL SUIT,SUITS ON Q,150
13425,89,1031 SHIRT,BONAMAN-F/F 22/04/15,10
13426,584,5502/5 INJECTION SUIT,STEWARTS DEPT STORE,55
13427,585,3208 W8 SUIT,COPPARDS,99
13428,136,FASHION PV SUIT (82212/5 SUIT),MALE MANOR,95.00 / 25 
13429,91,1689 SHIRT,MALE MANOR,22 / 25 BIG
13430,9,MF VEST BLACK,HART MENSLAND 5% discount,23.1 / 28.60 BIG
13431,586,NEW FC SHIRT,ELITE SHOP,22
13432,587,FASHION / NZ SUIT,MICHAEL MOUBARAK T/AS PLOT,90
13433,588,8308/4 SUIT,OPAL MALE FASHION ,45
13434,589,K5018/1 SUIT,OPAL MALE FASHION ,85 / 23.10
13435,590,21016/3 WITH 2 TRS SUIT,"NO 12 / 21-RFS, CHERMSIDE",120
13436,531,POLY VISCOSE SUIT,BLUE DENIM,75
13437,181,PB BELT,FERRARI WA / SA,9
13438,309,CUFFLINK IN BOX,FERRARI WA / SA,8
13439,591,DOUBLE BOW TIE,FERRARI WA / SA,6
13440,592,3208 W2 SUIT 1B,MAN POWER 28/04/10,95.00 /  29  /125 BIG / BOY 70 / 21 
13441,593,"6365, 4602 SHOES",DOWNING'S MENSLAND,38.5
13442,587,FASHION / NZ SUIT,BRIDAL EMPORIUM,89 / TRS & VEST 29
13443,140,COTTON TRS,M.W.C. CLOTHING,15 / 20 BIG
13444,594,29009/1 MASSIMO 2TRS SUIT,EDDYE'S,120
13445,595,JM02 WINTER JACKET,GALWARD,80
13446,596,JM06 WINTER JACKET,GALWARD,65
13447,597,JM03 WINTER JACKET,GALWARD,39
13448,598,JM06,"NO 12 / 21-RFS, CHERMSIDE",45 / 55 BIG
13449,599,28831/1 SLIM FIT PURE WOOL TRS,"NO 12 / 21-RFS, CHERMSIDE",29
13450,452,2180/3 TRS,JENNY CAI FASHION / EASY CLOTHING,15
13451,365,SHOES,CAROLANN BRIDAL WEAR/ THE WEDDING SHOP ON THE MOVE,35
13452,100,BELT IN BOX,CAROLANN BRIDAL WEAR/ THE WEDDING SHOP ON THE MOVE,10
13453,12,SATIN TIE & BOW TIE,CAROLANN BRIDAL WEAR/ THE WEDDING SHOP ON THE MOVE,5.5
13454,536,3209 TAIL SUIT ,SPOT ON FASHION,120
13455,591,DOUBLE BOW TIE,HADRILL,5.5
13456,600,3209 MORNING SUIT,CLASSICS FORMAL WEAR 26.02.10,120
13457,601,V069,MALE MANOR,22
13458,41,"FASHION TIE, P-TIE",TEDESCO'S OF CASTLE HILL,8
13459,12,SATIN TIE & BOW TIE,TEDESCO'S OF CASTLE HILL,5.5
13460,524,BOY PV SUIT,TEDESCO'S OF CASTLE HILL,53.9 / 16.50
13461,602,BOY LW SUIT,TEDESCO'S OF CASTLE HILL,65
13462,603,MF COL SUIT ,TEDESCO'S OF CASTLE HILL,75 / 85  BIG SIZE / JACKET ONLY 56.5
13463,604,MF COL TRS & VEST,TEDESCO'S OF CASTLE HILL,18.5
13464,253,"TRIM SUIT, T128 (W2)",McINNES CLOTHING CO.,89
13465,605,POLY VISICO,McINNES CLOTHING CO.,21 / 26.5 BIG
13466,72,COLOUR VEST ,HANNAS TOOWOOMBA,21
13467,606,"MATRIX JACKET 6221,650","NO 12 / 21-RFS, CHERMSIDE",50
13468,150,"1034 SHIRT  , 1090 SHIRT",NEW PARIS ,15.00 / 14 BOY
13469,89,1031 SHIRT,SUITS DIRECT PTY LTD,21
13470,607,5018/6 SUIT WITHOUT TRIM,MS MENSWEAR- CAMPBELLTOWN,49
13471,608,ISU008 SUIT,CLASSIQUE FORMAL HIRE,60
13472,98,SUIT BAGS,JON KELL @ 23/05/2013 UP DATE,1.4 WITHOUT LABEL
13473,601,V069,JERVIS BAY BRIDAL & FORMAL,22 / 25 BIG
13474,609,V069 BOY,JERVIS BAY BRIDAL & FORMAL,21
13475,474,BOY TRIM SUIT,JERVIS BAY BRIDAL & FORMAL,65
13476,253,"TRIM SUIT, T128 (W2)",JERVIS BAY BRIDAL & FORMAL,89
13477,122,BOY TIE,JERVIS BAY BRIDAL & FORMAL,4.5
13478,394,JM02,CLASSICS FORMAL WEAR 26.02.10,85
13479,610,"6365, 6103 SHOES",CLASSICS FORMAL WEAR 26.02.10,38.5
13480,611,5501/2  & 5501/3 SUIT,PARKES MENSLAND,55
13481,612,3189 SUIT,MICHAELS MEN & BOYS WEAR,95
13482,613,3189 VEST,MICHAELS MEN & BOYS WEAR,25
13483,614,3188 SUIT,MICHAELS MEN & BOYS WEAR,75.9
13484,615,5198/1 SUIT,ELITE SHOP,35
13485,616,POLY VISCOSE BOY SUIT ,G.M.C MENSWEAR,53.9 / 16.5
13486,207,TRACK PANT (BOSSCO LABEL),MS MENSWEAR- CAMPBELLTOWN,4.5
13487,617,"2012 JACKET W1101, 016","NO 12 / 21-RFS, CHERMSIDE",25
13488,618,2012 JACKET W058,"NO 12 / 21-RFS, CHERMSIDE",35
13489,576,"2013 KNITS (MO9,10,07)",NEW PARIS ,20
13490,531,POLY VISCOSE SUIT,CARNARVON MENSWEAR 5% DISCOUNT,76
13491,619,1034,KEN JONES,22
13492,620,8016,KEN JONES,25
13493,585,3208 W8 SUIT,KEN JONES,95
13494,535,3208 W2 SUIT,KEN JONES,95
13495,352,3208 TRS,CLASSIQUE FORMAL HIRE,38.5
13496,535,3208 W2 SUIT,LANGSWEAR,100
13497,537,9346/3 SPORT COAT,SPOT ON FASHION,65
13498,352,3208 TRS,CARNARVON MENSWEAR 5% DISCOUNT,38.5
13499,621,WOOL JUMPER L/S V NECK 9234,"NO 12 / 21-RFS, CHERMSIDE",35
13500,622,WOOL VEST 8234,"NO 12 / 21-RFS, CHERMSIDE",29
13501,623,8CM TIE,BOSSCO FOR MEN,9
13502,624,HANKY,BOSSCO FOR MEN,2
13503,546,016 JACKET,STREET SMART CLOTHING,25
13504,625,"DOUBLE BOW TIE, BOW TIE",IMPRESSIONS MENSWEAR,5.5
13505,598,JM06,JENNY CAI FASHION / EASY CLOTHING,80 /90 BIG
13506,626,TRIM TRS,CARNARVON MENSWEAR 5% DISCOUNT,89 / 25
13507,627,5018/6 SPECIAL PV SUIT,ELITE SHOP,40
13508,628,0904/9 SPECIAL PV SUIT,ELITE SHOP,40
13509,629,BOY SHOES 6365,MAN POWER 28/04/10,28
13510,504,2018/14 SUIT,M&S,55
13511,257,INJECTION SUIT 2018/4,STEWARTS MENSWEAR,55 / 15 
13512,630,VARCE 5CM SATIN TIE,CLASSIQUE FORMAL HIRE,10
13513,190,CUFF LINK IN BOX,CLASSIQUE FORMAL HIRE,10
13514,631,FAT BOY TIE,"NO 12 / 21-RFS, CHERMSIDE",13.5
13515,632,8CM & 5CM TIE,"NO 12 / 21-RFS, CHERMSIDE",10
13516,633,VARCE BOW TIE,"NO 12 / 21-RFS, CHERMSIDE",6
13517,634,HANKIES,"NO 12 / 21-RFS, CHERMSIDE",3 NEW
13518,635,"16154 , 16149 SHOES",MAN POWER 28/04/10,25
13519,533,5502/5 SUIT,MILTONS GEAR,50 / 15
13520,546,016 JACKET,MAN POWER 28/04/10,20
13521,636,1201 JACKET,MAN POWER 28/04/10,20
13522,172,005 JACKET,MAN POWER 28/04/10,20
13523,536,3209 TAIL SUIT ,THE WEDDING CENTRE,120 SUIT  / 90 JACKET ONLY
13524,149,8016 SHIRT,ENVY U CLOTHING,25
13525,448,BOY MF SUIT ,THE ELEGANCE TAILORING,40
13526,637,3208 BLACK TW2 TAIL SUIT,SUGAR & SPICE FORMAL,100
13527,626,TRIM TRS,ISLAND MENSWEAR,25
13528,638,ISU005,YARAD'S ,60.5
13529,546,016 JACKET,MOSS CLOTHING,22.5
13530,172,005 JACKET,MOSS CLOTHING,20
13531,526,PC SHIRT,FREIJAH MENSWEAR PTY. LTD,10.16
13532,639,LEATHER JACKET CLEARANCE,SPOT ON FASHION,50
13533,327,WC SHIRT,GLADESVILLE FORMAL HIRE,20
13534,99,FANCY BOW TIE,GLADESVILLE FORMAL HIRE,5.5
13535,640,CP5545 SUIT W2,KWONG SING'S CLOTHING EMP,110.00 / 30 TRS
13536,641,CP5545 W2 SUIT,MAN POWER 28/04/10,99
13537,486,K5018/6 SUIT,COPPARDS,89.00 / 25 
13538,483,FC SHIRT & WC SHIRT,MALE MANOR,22 / 25 BIG
13539,536,3209 TAIL SUIT ,LES LEES,130
13540,642,CHEAP KNIT VEST,M.W.C. CLOTHING,5
13541,85,XERO TRS,GUNN'S MENSLAND,10
13542,643,6103 SHOE,GUNN'S MENSLAND,38.5
13543,644,BOY POLY VISCOSE SUIT ,COUNTRY CLOTHING & FURNITURE,53.9
13544,460,V069 BOY SHIRT,COUNTRY CLOTHING & FURNITURE,20
13545,122,BOY TIE,COUNTRY CLOTHING & FURNITURE,5.5
13546,99,FANCY BOW TIE,R  K THOMAS,5.5
13547,645,N02 8793,MOSS CLOTHING,59
13548,646,N02 8793 JACKET,SK MENSWEAR BLACK TOWN,59
13549,647,8793 CORDUROY SUIT,JON KELL @ 23/05/2013 UP DATE,60
13550,648,82212/7 SUIT,SK MENSWEAR BLACK TOWN,85
13551,459,V069 SHIRT,IGGULDENS MENSWEAR,18.5/25 BIG
13552,649,SPORT COAT,IMPRESSIONS MENSWEAR,60
13553,650,3803 JACKET,"NO 12 / 21-RFS, CHERMSIDE",15
13554,559,JM06 JACKET ,MOSS CLOTHING,59 ALL SIZE
13555,651,8793 COAT,TEDESCO'S OF CASTLE HILL,65
13556,253,"TRIM SUIT, T128 (W2)",TEDESCO'S OF CASTLE HILL,85.00 / 65 BOY
13557,652,CK KNITS,BOSSCO FOR MEN,10
13558,536,3209 TAIL SUIT ,ROBINSON'S DEPT STORE,120
13559,653,8793 JACKET,MICHAEL MOUBARAK T/AS PLOT,69
13560,654,1090 SHIRT ,MAVERIC CLOTHING,16.5 / 19.50
13561,655,9234 KNIT V NECK L/S,MICHAEL MOUBARAK T/AS PLOT,35
13562,346,1602,,18.5 ALL SIZE
13563,656,JM03,,70
13564,149,8016 SHIRT,,22.50 ALL SIZE
13565,453,8017 & 8018 SHIRTS,,22.50 ALL SIZE
13566,654,1090 SHIRT ,,16.5 ALL SIZE
13567,546,016 JACKET,M.W.C. CLOTHING,15 (11/07/14)
13568,269,1823 SHIRT,MS MENSWEAR- CAMPBELLTOWN,25 / 30
13569,504,2018/14 SUIT,MS MENSWEAR- CAMPBELLTOWN,55
13570,653,8793 JACKET,MS MENSWEAR- CAMPBELLTOWN,60
13571,537,9346/3 SPORT COAT,MS MENSWEAR- CAMPBELLTOWN,60
13572,657,ZSU010 SUIT,NEW PARK SUIT HIRE ,85 / 30 VEST
13573,658,1986 SHIRT,"NO 12 / 21-RFS, CHERMSIDE",25
13574,659,ORANGE NAVY ,GA HENDERSON & SON,16
13575,660,5CM / 8CM TIE,BEST DRESSED MAN,10
13576,394,JM02,INNOCENTI ,80
13577,654,1090 SHIRT ,"NO 12 / 21-RFS, CHERMSIDE",16.5 / 19.5 BIG BOY & MEN
13578,661,"5CM , 8CM TIE",CLASSICS FORMAL WEAR 26.02.10,10
13579,662,COL SUIT,FREIJAH MENSWEAR PTY. LTD,75
13580,507,COL VEST / TRS,FREIJAH MENSWEAR PTY. LTD,21
13581,658,1986 SHIRT,BONAMAN-F/F 22/04/15,17.5
13582,663,8018 SHIRT,BONAMAN-F/F 22/04/15,15
13583,664,5501/3 VEST ,NEW PARK SUIT HIRE ,15
13584,583,PURE WOOL SUIT,STANLEY'S MENSWEAR,142 / 187 BIG
13585,665,1126/7 FASHION SUIT,THE WEDDING CENTRE,85 / 23 
13586,149,8016 SHIRT,NEW PARK SUIT HIRE ,25
13587,584,5502/5 INJECTION SUIT,BRIDAL AFFAIR,55
13588,489,3208 SUIT,GLADESVILLE FORMAL HIRE,90
13589,585,3208 W8 SUIT,BOSSCO FOR MEN,85
13590,654,1090 SHIRT ,JOE LICHAA,16.5 / 19.50
13591,666,"F2017, F0191 NZ03 SUIT",MAN POWER 28/04/10,75
13592,654,1090 SHIRT ,MAN POWER 28/04/10,16.00 ALL SIZE
13593,546,016 JACKET,MIKE SAMSON,20
13594,667,JM104 ANKLE SOCK,MIKE SAMSON,6 PER DOZ
13595,668,"8731/56 VEST, 7183/7 VEST",MIKE SAMSON,10
13596,669,5502/4 SUIT,ADVENT SECURITY SERVICES;,2TRS @110 JKTONLY 60 TRS 25
13597,670,8793 CORDUROY JACKET,NEW PARIS ,25
13598,474,BOY TRIM SUIT,MENSLAND PORT PIRIE,65 /20
13599,253,"TRIM SUIT, T128 (W2)",SUITS ON Q,89 / 23 (23/09/14) 139 BIG
13600,671,8793/1 CORDUROY,ELITE SHOP,59
13601,526,PC SHIRT,HENNESSY 5% DISCOUNT,11.55
13602,585,3208 W8 SUIT,NU MANZ,95 / 25 
13603,672,"005 JACKET, 1203 JACKET",DAYLESFORD CLOTHING,25
13604,99,FANCY BOW TIE,ENVY U CLOTHING,5.5
13605,653,8793 JACKET,ENVY U CLOTHING,65
13606,253,"TRIM SUIT, T128 (W2)",NU MANZ,85 / 23
13607,327,WC SHIRT,ROSEY'S  BRIDAL WEAR,22 / 25 BIG
13608,535,3208 W2 SUIT,ANDRE J,95
13609,253,"TRIM SUIT, T128 (W2)","MICK T""S CLOTHING",85/ 22
13610,98,SUIT BAGS,"MICK T""S CLOTHING",1.8
13611,673,33758/1 PURE WOOL SUIT,FORMAL IMAGE,150
13612,489,3208 SUIT,BECCAS BRIDAL BOUTIQUE,95
13613,8,SATIN VEST,BECCAS BRIDAL BOUTIQUE,21
13614,535,3208 W2 SUIT,ALL THE RAGE,95 / 125
13615,674,82212/5 FASHION PV SUIT,SPOT ON FASHION,79.00 / 23 TRS
13616,675,"L3600 BLK,NAVY,CHAR WITH 1 TRS",ZIBARA,60
13617,676,"L3600 BLK, NAVY, CHAR WIHT 2 TRS",ZIBARA,75
13618,677,8014 SHIRT,MILTONS GEAR,25
13619,150,"1034 SHIRT  , 1090 SHIRT",ESSENTIALLY SUITED MENSWEAR,16.5
13620,677,8014 SHIRT,ESSENTIALLY SUITED MENSWEAR,25
13621,654,1090 SHIRT ,ESSENTIALLY SUITED MENSWEAR,16.50 / 19.5
13622,677,8014 SHIRT,MAVERIC CLOTHING,25
13623,565,5502/4 SUIT WITH 2 TRS,MAVERIC CLOTHING,60
13624,678,5502/4 TRS,MAVERIC CLOTHING,15
13625,679,L3600/29 SUIT,MAVERIC CLOTHING,64
13626,507,COL VEST / TRS,PENGUINS FORMAL,21
13627,654,1090 SHIRT ,DEAVINS ,16.00 / 19 BIG
13628,677,8014 SHIRT,DEAVINS ,22
13629,680,BOY 81792/7 TRS,KEV KAZEN 05/10/10,10
13630,654,1090 SHIRT ,MENSLAND PORT PIRIE,16.5 / 19.50 FOR MEN 16.50 FOR BOY
13631,537,9346/3 SPORT COAT,MENSLAND PORT PIRIE,69
13632,673,33758/1 PURE WOOL SUIT,FREIJAH MENSWEAR PTY. LTD,150
13633,681,"1823, 8014 SHIRT",INNOCENTI ,25
13634,654,1090 SHIRT ,WILLIAM PANTHER,16.90 ALL SIZE
13635,654,1090 SHIRT ,MILTONS GEAR,16.5 / 19.5 BIG
13636,682,1203 JACKET,THE GENERAL STORE,25
13637,636,1201 JACKET,THE GENERAL STORE,20
13638,683,7616/1 SUIT,SPOT ON FASHION,50 (SPECIAL) 15/11/13
13639,684,3208 (W8) SUIT ,FORMAL IMAGE,115 / 130 BIG
13640,677,8014 SHIRT,"NO 12 / 21-RFS, CHERMSIDE",22 / 25
13641,685,"L3600/60,29,56 SUIT",VELE / SNK , 55 / 17 TRS
13642,636,1201 JACKET,OPAL MALE FASHION ,20
13643,686,"8793/5, 8793/1,8793/4 SUIT","NO 12 / 21-RFS, CHERMSIDE",25
13644,687,"005, 1203 JACKET",NEW PARIS ,15
13645,688,BOY TWIST JACKET ONLY,J.H. BARSBY & SONS P/L,20
13646,624,HANKY,BEST DRESSED MAN,3
13647,689,ASSORTED TIE,ENVY U CLOTHING,4.5
13648,690,"TRIM, D246 SUIT",ROBINSON'S DEPT STORE,SUIT 89 / VEST 23.00 / BOY 65 / 20
13649,140,COTTON TRS,MOSS CLOTHING,19.5
13650,150,"1034 SHIRT  , 1090 SHIRT",MICHAEL MOUBARAK T/AS PLOT,21
13651,5,COLOUR SUIT,FORMAL WEAR EXPRESS NSW,75
13652,531,POLY VISCOSE SUIT,CLAUDE CATER MENSWEAR 16/02/10,75.00 / 21 / 110.00 BIG /132 KING
13653,563,1602 JACKET,COLBEST DESIGN,20 / 25 BIG
13654,691,81570/1 TRS,COLBEST DESIGN,17
13655,692,MF STRECTCH TRS,COLBEST DESIGN,15
13656,693,SILK POLY TIE,CLASSICS FORMAL WEAR 26.02.10,5
13657,662,COL SUIT,THE ELEGANCE TAILORING,65
13658,694,3208 JACKET ONLY,ZIBARA,60
13659,265,"4602, 4702 SHOES",KEV KAZEN 05/10/10,33
13660,149,8016 SHIRT,BRIDAL AFFAIR,25
13661,695,8609/2 VEST ,SQUIRE SHOPPE,15
13662,696,0904 TRS ,MS MENSWEAR- CAMPBELLTOWN,15
13663,697,MF TRS LONG,IT FITS,30
13664,12,SATIN TIE & BOW TIE,THREADSVILLE,6.5
13665,535,3208 W2 SUIT,LEOTTA'S EMPROIUM,110
13666,448,BOY MF SUIT ,BRIDAL EMPORIUM,45
13667,698,POLY VISECO SUIT,CONDO CLOTHING,75
13668,253,"TRIM SUIT, T128 (W2)",BECCAS BRIDAL BOUTIQUE,65 BOY
13669,654,1090 SHIRT ,ALLUNEED,16.5
13670,99,FANCY BOW TIE,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,6
13671,654,1090 SHIRT ,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,16.50 / 19.5 BIG
13672,459,V069 SHIRT,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,19.25
13673,699,SHOES 9637,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,35
13674,586,NEW FC SHIRT,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,22 / 25 
13675,559,JM06 JACKET ,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,40 / 50 BIG
13676,200,WORKWEAR JEANS,ZIBARA,10
13677,700,3208,CLANSTONE TRADING,99
13678,663,8018 SHIRT,"NO 12 / 21-RFS, CHERMSIDE",25
13679,654,1090 SHIRT ,MICHAEL MOUBARAK T/AS PLOT,16.5 / 19.5BIG
13680,701,MF BOY TRS,SPECIAL OCCASIONS,17.55
13681,702,MF W2 JACKET ONLY,NEW PARK SUIT HIRE ,65
13682,703,"16149 , 19153 SHOES",NEW PARIS ,29
13683,704,"A117/30, 125/28 POLY WOOL TRS",NEW PARK SUIT HIRE ,19
13684,89,1031 SHIRT,NEW PARK SUIT HIRE ,23.10 / 26.4 BIG
13685,253,"TRIM SUIT, T128 (W2)",MORE 4 MEN,89 / 23 / BIG 139.00  / 28.5
13686,489,3208 SUIT,MORE 4 MEN,89/ 35
13687,705,8793/1 CORDUROY JKT,JIMMY STUART,65
13688,706,TRIM VEST & TRS,PETER YOUNG,23.1
13689,150,"1034 SHIRT  , 1090 SHIRT",THE WEDDING CENTRE,20 / 23 BIG
13690,707,BOY POLY V TRS,MICHAEL MUSARRA,16.5
13691,708,2995/115 SUIT,IMPRESSIONS MENSWEAR,SPECIAL 38.50
13692,709,ISU012 SUIT,IMPRESSIONS MENSWEAR,SPECIAL 38.50
13693,710,2803/1 SUIT,IMPRESSIONS MENSWEAR,SPECIAL 35.00
13694,588,8308/4 SUIT,IMPRESSIONS MENSWEAR,38.5
13695,711,28831/1 SUIT,IMPRESSIONS MENSWEAR,SPECIAL 50.00
13696,712,BOY P/V SUIT,MICHAEL MUSARRA,55
13697,380,NZ FASHION SUIT F2017 SUIT,COPPARDS,90 / 25 
13698,99,FANCY BOW TIE,COPPARDS,5
13699,150,"1034 SHIRT  , 1090 SHIRT",COPPARDS,20
13700,654,1090 SHIRT ,MODERN MALE MENSWEAR,17.5 ALL SIZE
13701,677,8014 SHIRT,MODERN MALE MENSWEAR,21 ALL SIZE
13702,713,3600 SUIT POLY VISCOSE,FREIJAH MENSWEAR PTY. LTD,65.00 / 100 BIG
13703,654,1090 SHIRT ,FREIJAH MENSWEAR PTY. LTD,17.50 ALL SIZE
13704,677,8014 SHIRT,GLEESONS MERCERY,21
13705,654,1090 SHIRT ,GLEESONS MERCERY,18.00 / 21 BIG
13706,714,CLEARANCE SUIT,LOTUS,40
13707,715,TRIM SUIT &N16,ECHUCA FASHION CENTRE 19.01.10,85
13708,444,RFS/AF028 TRS,LOGO FOR MEN,13.50 ****
13709,669,5502/4 SUIT,LOGO FOR MEN,55 / 15
13710,716,5501/3 SUIT ,LOGO FOR MEN,55/15
13711,654,1090 SHIRT ,LOGO FOR MEN,16.5
13712,717,"16151, 16153 SHOES",LOGO FOR MEN,20
13713,563,1602 JACKET,BROWNSCOMBS MENSWEAR,25
13714,459,V069 SHIRT,LET IT BE BLUES,19.5
13715,269,1823 SHIRT,LET IT BE BLUES,27.5
13716,150,"1034 SHIRT  , 1090 SHIRT",LET IT BE BLUES,17
13717,663,8018 SHIRT,LET IT BE BLUES,20
13718,150,"1034 SHIRT  , 1090 SHIRT",MAVERIC CLOTHING,17
13719,150,"1034 SHIRT  , 1090 SHIRT",,16
13720,91,1689 SHIRT,TAN TALIZE FASHIONS,21
13721,653,8793 JACKET,RAYMOND'S,40
13722,149,8016 SHIRT,LET IT BE BLUES,20
13723,718,K5018/6 TRIM SUIT,THE ILLAWARRA WEDDING CENTRE,90 / 25
13724,719,8100/7 GREY SUIT,KEV KAZEN 05/10/10,37
13725,720,"16151/7, 16154/7 SHOES",SODA FASHION,22.5
13726,721,"5501/2, 5501/3 TRS",G.M.C MENSWEAR,15
13727,532,ZSU008 SUIT,BENNETTS  5% DISCOUNT,60
13728,722,78411/51 SUIT,BENNETTS  5% DISCOUNT,39
13729,723,78/96A SUIT,BENNETTS  5% DISCOUNT,35
13730,253,"TRIM SUIT, T128 (W2)",WALLACE & CO,85 / 135 BIG/ 23 / 28.5 BIG
13731,724,HI VIS V NECK JUMPER,GA HENDERSON & SON,16
13732,99,FANCY BOW TIE,ORIGIN CLOTHING,5
13733,654,1090 SHIRT ,ORIGIN CLOTHING,16.5
13734,725,L3600/50 SUIT,GARRY ANTHONY MENSLAND,69
13735,726,"8100/7, 2912/6, RFS ISU012 SUIT",ELITE SHOP,30
13736,723,78/96A SUIT,ELITE SHOP,25
13737,727,3104W/67 SUIT SPECIAL,BRIDAL EMPORIUM,100
13738,728,1203/6 SUIT,STRICTLY FORMAL,95
13739,489,3208 SUIT,INDIVIDUALLY UNIQUE,95
13740,583,PURE WOOL SUIT,INDIVIDUALLY UNIQUE,142
13741,253,"TRIM SUIT, T128 (W2)",INDIVIDUALLY UNIQUE,95.00 / 23.10 T&V
13742,136,FASHION PV SUIT (82212/5 SUIT),INDIVIDUALLY UNIQUE,95
13743,729,62010/13 W9 SUIT,INDIVIDUALLY UNIQUE,95
13744,605,POLY VISICO,CADDS FASHION SURF AND SPORT 5%,76
13745,730,33758/1 SUIT,MENSLAND PORT PIRIE,125 /45
13746,731,17089/13 SUIT ,MAX GORDON MENSLAND,BIG 110.00
13747,732,31333/10 SUIT BIG,MAX GORDON MENSLAND,169
