sku,title,Customer,Price
489,3208 SUIT,BECCAS BRIDAL BOUTIQUE,95
8,SATIN VEST,BECCAS BRIDAL BOUTIQUE,21
535,3208 W2 SUIT,ALL THE RAGE,95 / 125
674,82212/5 FASHION PV SUIT,SPOT ON FASHION,79.00 / 23 TRS
675,"L3600 BLK,NAVY,CHAR WITH 1 TRS",ZIBARA,60.00
676,"L3600 BLK, NAVY, CHAR WIHT 2 TRS",ZIBARA,75.00
677,8014 SHIRT,MILTONS GEAR,25
150,"1034 SHIRT  , 1090 SHIRT",ESSENTIALLY SUITED MENSWEAR,16.50
677,8014 SHIRT,ESSENTIALLY SUITED MENSWEAR,25
654,1090 SHIRT ,ESSENTIALLY SUITED MENSWEAR,16.50 / 19.5
677,8014 SHIRT,MAVERIC CLOTHING,25.00
565,5502/4 SUIT WITH 2 TRS,MAVERIC CLOTHING,60 
678,5502/4 TRS,MAVERIC CLOTHING,15
679,L3600/29 SUIT,MAVERIC CLOTHING,64
507,COL VEST / TRS,PENGUINS FORMAL,21
654,1090 SHIRT ,DEAVINS ,16.00 / 19 BIG
677,8014 SHIRT,DEAVINS ,22
680,BOY 81792/7 TRS,KEV KAZEN 05/10/10,10.00
654,1090 SHIRT ,MENSLAND PORT PIRIE,16.5 / 19.50 FOR MEN 16.50 FOR BOY
537,9346/3 SPORT COAT,MENSLAND PORT PIRIE,69.00
673,33758/1 PURE WOOL SUIT,FREIJAH MENSWEAR PTY. LTD,150
681,"1823, 8014 SHIRT",INNOCENTI ,25.00
654,1090 SHIRT ,WILLIAM PANTHER,16.90 ALL SIZE
654,1090 SHIRT ,MILTONS GEAR,16.5 / 19.5 BIG
682,1203 JACKET,THE GENERAL STORE,25
636,1201 JACKET,THE GENERAL STORE,20
683,7616/1 SUIT,SPOT ON FASHION,50 (SPECIAL) 15/11/13
684,3208 (W8) SUIT ,FORMAL IMAGE,115 / 130 BIG
677,8014 SHIRT,"NO 12 / 21-RFS, CHERMSIDE",22 / 25
685,"L3600/60,29,56 SUIT",VELE / SNK , 55 / 17 TRS
636,1201 JACKET,OPAL MALE FASHION ,20.00
686,"8793/5, 8793/1,8793/4 SUIT","NO 12 / 21-RFS, CHERMSIDE",25
687,"005, 1203 JACKET",NEW PARIS ,15
688,BOY TWIST JACKET ONLY,J.H. BARSBY & SONS P/L,20.00
624,HANKY,BEST DRESSED MAN,3.00
689,ASSORTED TIE,ENVY U CLOTHING,4.5
690,"TRIM, D246 SUIT",ROBINSON'S DEPT STORE,SUIT 89 / VEST 23.00 / BOY 65 / 20
140,COTTON TRS,MOSS CLOTHING,19.50
150,"1034 SHIRT  , 1090 SHIRT",MICHAEL MOUBARAK T/AS PLOT,21
5,COLOUR SUIT,FORMAL WEAR EXPRESS NSW,75
531,POLY VISCOSE SUIT,CLAUDE CATER MENSWEAR 16/02/10,75.00 / 21 / 110.00 BIG /132 KING
563,1602 JACKET,COLBEST DESIGN,20 / 25 BIG
691,81570/1 TRS,COLBEST DESIGN,17
692,MF STRECTCH TRS,COLBEST DESIGN,15
693,SILK POLY TIE,CLASSICS FORMAL WEAR 26.02.10,5
662,COL SUIT,THE ELEGANCE TAILORING,65
694,3208 JACKET ONLY,ZIBARA,60.00
265,"4602, 4702 SHOES",KEV KAZEN 05/10/10,33
149,8016 SHIRT,BRIDAL AFFAIR,25
695,8609/2 VEST ,SQUIRE SHOPPE,15
696,0904 TRS ,MS MENSWEAR- CAMPBELLTOWN,15
697,MF TRS LONG,IT FITS,30
12,SATIN TIE & BOW TIE,THREADSVILLE,6.5
535,3208 W2 SUIT,LEOTTA'S EMPROIUM,110
448,BOY MF SUIT ,BRIDAL EMPORIUM,45.00
698,POLY VISECO SUIT,CONDO CLOTHING,75.00
253,"TRIM SUIT, T128 (W2)",BECCAS BRIDAL BOUTIQUE,65 BOY
654,1090 SHIRT ,ALLUNEED,16.50
99,FANCY BOW TIE,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,6.00
654,1090 SHIRT ,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,16.50 / 19.5 BIG
459,V069 SHIRT,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,19.25
699,SHOES 9637,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,35
586,NEW FC SHIRT,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,22 / 25 
559,JM06 JACKET ,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,40 / 50 BIG
200,WORKWEAR JEANS,ZIBARA,10
700,3208,CLANSTONE TRADING,99
663,8018 SHIRT,"NO 12 / 21-RFS, CHERMSIDE",25
654,1090 SHIRT ,MICHAEL MOUBARAK T/AS PLOT,16.5 / 19.5BIG
701,MF BOY TRS,SPECIAL OCCASIONS,17.55
702,MF W2 JACKET ONLY,NEW PARK SUIT HIRE ,65
703,"16149 , 19153 SHOES",NEW PARIS ,29
704,"A117/30, 125/28 POLY WOOL TRS",NEW PARK SUIT HIRE ,19
89,1031 SHIRT,NEW PARK SUIT HIRE ,23.10 / 26.4 BIG
253,"TRIM SUIT, T128 (W2)",MORE 4 MEN,89 / 23 / BIG 139.00  / 28.5
489,3208 SUIT,MORE 4 MEN,89/ 35
705,8793/1 CORDUROY JKT,JIMMY STUART,65
706,TRIM VEST & TRS,PETER YOUNG,23.10
150,"1034 SHIRT  , 1090 SHIRT",THE WEDDING CENTRE,20 / 23 BIG
707,BOY POLY V TRS,MICHAEL MUSARRA,16.50
708,2995/115 SUIT,IMPRESSIONS MENSWEAR,SPECIAL 38.50
709,ISU012 SUIT,IMPRESSIONS MENSWEAR,SPECIAL 38.50
710,2803/1 SUIT,IMPRESSIONS MENSWEAR,SPECIAL 35.00
588,8308/4 SUIT,IMPRESSIONS MENSWEAR,38.50
711,28831/1 SUIT,IMPRESSIONS MENSWEAR,SPECIAL 50.00
712,BOY P/V SUIT,MICHAEL MUSARRA,55
380,NZ FASHION SUIT F2017 SUIT,COPPARDS,90 / 25 
99,FANCY BOW TIE,COPPARDS,5
150,"1034 SHIRT  , 1090 SHIRT",COPPARDS,20
654,1090 SHIRT ,MODERN MALE MENSWEAR,17.5 ALL SIZE
677,8014 SHIRT,MODERN MALE MENSWEAR,21 ALL SIZE
713,3600 SUIT POLY VISCOSE,FREIJAH MENSWEAR PTY. LTD,65.00 / 100 BIG
654,1090 SHIRT ,FREIJAH MENSWEAR PTY. LTD,17.50 ALL SIZE
677,8014 SHIRT,GLEESONS MERCERY,21
654,1090 SHIRT ,GLEESONS MERCERY,18.00 / 21 BIG
714,CLEARANCE SUIT,LOTUS,40
715,TRIM SUIT &N16,ECHUCA FASHION CENTRE 19.01.10,85.00
444,RFS/AF028 TRS,LOGO FOR MEN,13.50 ****
669,5502/4 SUIT,LOGO FOR MEN,55 / 15
716,5501/3 SUIT ,LOGO FOR MEN,55/15
654,1090 SHIRT ,LOGO FOR MEN,16.50
717,"16151, 16153 SHOES",LOGO FOR MEN,20.00
563,1602 JACKET,BROWNSCOMBS MENSWEAR,25
459,V069 SHIRT,LET IT BE BLUES,19.50
269,1823 SHIRT,LET IT BE BLUES,27.50
150,"1034 SHIRT  , 1090 SHIRT",LET IT BE BLUES,17.00
663,8018 SHIRT,LET IT BE BLUES,20.00
150,"1034 SHIRT  , 1090 SHIRT",MAVERIC CLOTHING,17.00
150,"1034 SHIRT  , 1090 SHIRT",,16
91,1689 SHIRT,TAN TALIZE FASHIONS,21
653,8793 JACKET,RAYMOND'S,40.00
149,8016 SHIRT,LET IT BE BLUES,20
718,K5018/6 TRIM SUIT,THE ILLAWARRA WEDDING CENTRE,90 / 25
719,8100/7 GREY SUIT,KEV KAZEN 05/10/10,37.00
720,"16151/7, 16154/7 SHOES",SODA FASHION,22.50
721,"5501/2, 5501/3 TRS",G.M.C MENSWEAR,15
532,ZSU008 SUIT,BENNETTS  5% DISCOUNT,60
722,78411/51 SUIT,BENNETTS  5% DISCOUNT,39
723,78/96A SUIT,BENNETTS  5% DISCOUNT,35.00
253,"TRIM SUIT, T128 (W2)",WALLACE & CO,85 / 135 BIG/ 23 / 28.5 BIG
724,HI VIS V NECK JUMPER,GA HENDERSON & SON,16.00
99,FANCY BOW TIE,ORIGIN CLOTHING,5
654,1090 SHIRT ,ORIGIN CLOTHING,16.50
725,L3600/50 SUIT,GARRY ANTHONY MENSLAND,69.00
726,"8100/7, 2912/6, RFS ISU012 SUIT",ELITE SHOP,30
723,78/96A SUIT,ELITE SHOP,25
727,3104W/67 SUIT SPECIAL,BRIDAL EMPORIUM,100
728,1203/6 SUIT,STRICTLY FORMAL,95
489,3208 SUIT,INDIVIDUALLY UNIQUE,95.00
583,PURE WOOL SUIT,INDIVIDUALLY UNIQUE,142.00
253,"TRIM SUIT, T128 (W2)",INDIVIDUALLY UNIQUE,95.00 / 23.10 T&V
136,FASHION PV SUIT (82212/5 SUIT),INDIVIDUALLY UNIQUE,95.00
729,62010/13 W9 SUIT,INDIVIDUALLY UNIQUE,95.00
605,POLY VISICO,CADDS FASHION SURF AND SPORT 5%,76.00
730,33758/1 SUIT,MENSLAND PORT PIRIE,125 /45
731,17089/13 SUIT ,MAX GORDON MENSLAND,BIG 110.00
732,31333/10 SUIT BIG,MAX GORDON MENSLAND,169
733,3600/60 BIG,MAX GORDON MENSLAND,89 
730,33758/1 SUIT,MAX GORDON MENSLAND,142
734,L3600/60 POLY VISCOSE SUIT,HORNSBY TAILOR,75.00
735,"5061/10,78169/36 SUIT",HORNSBY TAILOR,39
140,COTTON TRS,JOHN CHARNES 15/11/10,15.00
669,5502/4 SUIT,THE WEDDING SHOPPE - DUBBO,65
736,3600 SUIT,OPAL MALE FASHION ,65 / 19.25 / 85 BIG
1187,"15501/2 SUIT , 15501/3 SUIT,5502 SUIT",HEILBRONNS,55 / 16.5 / 38.50 JACKET ONLY
738,1090,DOUG WATSONS,16.50
149,8016 SHIRT,J.H. BARSBY & SONS P/L,25.00
535,3208 W2 SUIT,JP & DS ,89
448,BOY MF SUIT ,GUNN'S MENSLAND,45
507,COL VEST / TRS,PETER YOUNG,21
89,1031 SHIRT,LEOTTA'S EMPROIUM,19
526,PC SHIRT,JERVIS BAY BRIDAL & FORMAL,10.00
605,POLY VISICO,JERVIS BAY BRIDAL & FORMAL,65.00 / 18.50
526,PC SHIRT,MS MENSWEAR- CAMPBELLTOWN,10 / BIG 15
506,FASHION SUIT,JERVIS BAY BRIDAL & FORMAL,95
714,CLEARANCE SUIT,MICHAEL MOUBARAK T/AS PLOT,35
585,3208 W8 SUIT,GLADESVILLE FORMAL HIRE,90
99,FANCY BOW TIE,A MCPHERSON & SON,5.00
739,FASHION SUIT & NZ SUIT,THE WEDDING SHOPPE - DUBBO,90 / 25 
531,POLY VISCOSE SUIT,MR & MISS HOSPITALITY,75.00
740,MF SHIRT ,JERVIS BAY BRIDAL & FORMAL,18.50
741,DEMIN SHORTS,MICHAEL MOUBARAK T/AS PLOT,5
563,1602 JACKET,PAKMAN MENSWEAR,25 / 30 BIG
5,COLOUR SUIT,ALL FORMAL & BRIDAL,75
557,BOY MF SHIRT,HARRIS MENSLAND,16.50
506,FASHION SUIT,NEW PARK SUIT HIRE ,95 / 110 BIG / 23 
677,8014 SHIRT,BONAMAN-F/F 22/04/15,19.5 ALL SIZE
150,"1034 SHIRT  , 1090 SHIRT",BONAMAN-F/F 22/04/15,14.9 ALL SIZE
742,"2012  POLO , 6126,6124",M.W.C. CLOTHING,10
743,2012 POLO,WARNER'S FASHION,11
744,2013 COTTON POLO ,WARNER'S FASHION,12 / 13 BIG
745,COTTON POLO SHIRT,MILTONS GEAR,16.50
738,1090,LEOTTA'S EMPROIUM,21/ 24 BIG
746,COLOUR TRS,BRENORRS MENSWEAR,22
747,COTTON POLO ,TOM WILKINS MENSWEAR,11 / 14 BIG
748,2013 POLO SHIRT,MICHAEL CHRISTIAN,11
748,2013 POLO SHIRT,STAN RUSSELL PTY LTD,10 / 13 BIG
711,28831/1 SUIT,M&S,60.00
136,FASHION PV SUIT (82212/5 SUIT),M&S,85 / 20.9
448,BOY MF SUIT ,BRIDAL AFFAIR,45
749,MF BOY SUIT,STEWARTS DEPT STORE,49.50
327,WC SHIRT,BAIRNSDALE MENSWEAR PTY,22
535,3208 W2 SUIT,BAIRNSDALE MENSWEAR PTY,95
750,POLY 2013,CASSIDYS DEPARTMENT,11
751,2013 POLO,64 SACKVILLE,12.50
747,COTTON POLO ,64 SACKVILLE,15.00
747,COTTON POLO ,STYLEMASTER,11.50 / BIG 12.50
535,3208 W2 SUIT,BLACK TIE CLASSIC,99 / 129BIG
98,SUIT BAGS,R  K THOMAS,2.00 (LOOSE)
752,81570/1 JACKET ONLY ,COLBEST DESIGN,45 / 55 BIG
136,FASHION PV SUIT (82212/5 SUIT),MILTONS GEAR,75 / 21 
526,PC SHIRT,ECHUCA FASHION CENTRE 19.01.10,10.18
745,COTTON POLO SHIRT,LANE WAY LABELS,11.50
654,1090 SHIRT ,LANE WAY LABELS,17.50
753,9024/241 NZ01 SPECIAL,LANE WAY LABELS,45
714,CLEARANCE SUIT,LANE WAY LABELS,45
641,CP5545 W2 SUIT,BRIDAL EMPORIUM,120
380,NZ FASHION SUIT F2017 SUIT,THE HUT MENSWEAR,95 / 29
754,2103/62 PURE WOOL SUIT ,SUITS 2U,140
190,CUFF LINK IN BOX,SUITS 2U,10
536,3209 TAIL SUIT ,BEST DRESSED MAN,120
755,MF VEST BIG SIZE,IT FITS,27
345,MF TRS,BONAMAN-F/F 22/04/15,16
535,3208 W2 SUIT,SUITS ON Q,89/ 25
756,"8018, 1986",SUITS ON Q,22
757,CLEARANCE SHIRT,"MICK T""S CLOTHING",8
677,8014 SHIRT,"MICK T""S CLOTHING",20
535,3208 W2 SUIT,THE ILLAWARRA WEDDING CENTRE,85.00
758,POLO,BROWNS MENSLAND 03/02/10,12.50
747,COTTON POLO ,BROWNS MENSLAND 03/02/10,12.5 / 13.5 BIG
759,POLO SHIRT,B.K.W. CO. OP LTD,11 (NO 5% DISCOUNT)
506,FASHION SUIT,THE ILLAWARRA WEDDING CENTRE,90.00
760,2013 PLO SHIRT & COTTON,FLYNN'S OF WANGARATTA,11.50 / 12.5 BIG
761,COTTON & 2013 POLO SHIRT,MARSHALLS MENSWEAR,11 / 13 BIG
483,FC SHIRT & WC SHIRT,FORMAL WEAR EXPRESS NSW,20 / 23 BIG
327,WC SHIRT,LOWES MENSWEAR,25 ALL SIZE
762,POLY VISICO BOY SUIT,SUITS ON Q,53.9
526,PC SHIRT,SUITS ON Q,11.00
5,COLOUR SUIT,"MICK T""S CLOTHING",70 / 80 BIG
834,MF SHIRT BOY,"MICK T""S CLOTHING",16.5 / 18.5 BIG
763,"FASHION PV SUIT 1126/5, 7, 8",BIBLOS,85 /25
764,TRIM SUIT W8,SAUNDERS MENSWEAR,85
765,1199/58 SUIT,SAUNDERS MENSWEAR,85.00
136,FASHION PV SUIT (82212/5 SUIT),LEOTTA'S EMPROIUM,89 / 23.10
150,"1034 SHIRT  , 1090 SHIRT",ROMEO & JULIET,19.00 MEN & BOY
766,1027/1 SUIT,ALL FORMAL & BRIDAL,95 / 22.5
253,"TRIM SUIT, T128 (W2)",ALL FORMAL & BRIDAL,95 / 22.50
136,FASHION PV SUIT (82212/5 SUIT),LES LEES,89
767,FASHION SUIT 1207/2,MENSLAND PORT PIRIE,85.00
765,1199/58 SUIT,OPAL MALE FASHION ,95
768,1027/2 FASHION SUIT,MILTONS GEAR,85
769,PURE WOOL SOR STOCK,LES LEES,140 / 39
677,8014 SHIRT,PARKES MENSLAND,22
150,"1034 SHIRT  , 1090 SHIRT",WILLIAM PANTHER,17.50/ 16.5 BOY
677,8014 SHIRT,WILLIAM PANTHER,19.50
99,FANCY BOW TIE,WILLIAM PANTHER,5.00
85,XERO TRS,VELE / SNK ,7.00
770,"V069, 1689 SHIRT",R  K THOMAS,22.00 / 25 BIG
771,5061/2 VEST,BOSSCO FOR MEN,10
149,8016 SHIRT,ELITE SHOP,19.5
772,9024/241 SUIT,BONAMAN-F/F 22/04/15,50
728,1203/6 SUIT,CAROLANN BRIDAL WEAR/ THE WEDDING SHOP ON THE MOVE,90
773,"8016 , 8014 SHIRT",M.W.C. CLOTHING,22.00 / 25BIG
99,FANCY BOW TIE,M.W.C. CLOTHING,5.5
327,WC SHIRT,ELITE SHOP,20.00 (19/09/14)
619,1034,YARAD'S ,20
30,"LW TRIM SUIT D246, 1985",FORMAL WEAR EXPRESS NSW,85/ 23
774,POLY VISICO SUIT,FORMAL WEAR EXPRESS NSW,75.00 / 21  / 110 / 132
352,3208 TRS,FORMAL WEAR EXPRESS NSW,30
535,3208 W2 SUIT,FORMAL WEAR EXPRESS NSW,90.00
775,2013 NEW POLO,JOHN CHARNES 15/11/10,11
737,INJECTION SUIT,GOLDERS MENSWEAR,55
589,K5018/1 SUIT,CONDO CLOTHING,95 / 25 
776,NZ03 SUIT,CONDO CLOTHING,90 / 25 
777,"8014 , 8016 SHIRT",TALISMAN,22 / 25 BIG
778,1027/2 SUIT,CLASSIQUE FORMAL HIRE,95.00
242,3208 W2,CAVALIERS MENSWEAR,99
619,1034,MIDNIGHT IN PARIS,20
365,SHOES,MIDNIGHT IN PARIS,38.50
779,1207 TP SUIT,MIDNIGHT IN PARIS,95.00
780,1207/1 SUIT,OPAL MALE FASHION ,95 /25 
781,TP1027/1 & 2  SUIT,IMPRESSIONS MENSWEAR,89.00
782,2018/4 SUIT TRIM,OPAL MALE FASHION ,69.00 / 23 
150,"1034 SHIRT  , 1090 SHIRT",J &  J BRIDES,22
352,3208 TRS,BENDIGO FORMALWEAR,35
8,SATIN VEST,ENVY U CLOTHING,16.50
220,BRACES,M.W.C. CLOTHING,10
535,3208 W2 SUIT,TUXEDO FORMAL HIRE,99 / 129 BIG
765,1199/58 SUIT,TALISMAN,89.00
716,5501/3 SUIT ,THE WEDDING SHOPPE - DUBBO,55 / 16.50
150,"1034 SHIRT  , 1090 SHIRT",J & J BRIDES,22.00 / 25 BIG
253,"TRIM SUIT, T128 (W2)",HARVEY'S MENSWEAR,95.00
41,"FASHION TIE, P-TIE",ECHUCA FASHION CENTRE 19.01.10,5
601,V069,ECHUCA FASHION CENTRE 19.01.10,18.5
783,KID V069,ECHUCA FASHION CENTRE 19.01.10,16.50
455,2180/3 SUIT ,GEORGE GOOLEY,55.00
526,PC SHIRT,LOWES MENSWEAR,10
483,FC SHIRT & WC SHIRT,LOWES MENSWEAR,22 / 25 BIG
784,PC,LOWES MENSWEAR,10
714,CLEARANCE SUIT,REUBEN F. SCARF NEWCASTLE / CHERMSIDE,39.00
785,JM02 JACKET ,REVOLVER MENS & JEANS,80
786,ASSORTED FASHION TIE,"NO 12 / 21-RFS, CHERMSIDE",6.50
150,"1034 SHIRT  , 1090 SHIRT",MILTONS GEAR,18 / 21 BIG
89,1031 SHIRT,PARRYS P/L 5 % DISCOUNT NEW OWNER,18.50
787,"8016, 8014 SHIRT",STREET SMART CLOTHING,22
677,8014 SHIRT,LOWES MENSWEAR,22.00 ALL SIZE
150,"1034 SHIRT  , 1090 SHIRT",LOWES MENSWEAR,18.50  ALL SIZE / BOY 17.50
149,8016 SHIRT,YARAD'S ,25
746,COLOUR TRS,KYLIE J BRIDAL,19
535,3208 W2 SUIT,KYLIE J BRIDAL,95 / 30 
536,3209 TAIL SUIT ,TRAMPS FOR MEN,110
788,3208 W2 DINNER SUIT,KEV KAZEN 05/10/10,95.00
789,COLBEST SHIRT,"NO 12 / 21-RFS, CHERMSIDE",20
790,9599/8 SUIT,VELE / SNK ,45 SPECIAL (04/02/16)
557,BOY MF SHIRT,PICCADILLY CIRCUS,14.50
567,BOY MF TRS,PICCADILLY CIRCUS,16.50
510,KID MF SHIRT,TAN TALIZE FASHIONS,16.50
714,CLEARANCE SUIT,BOSSCO FOR MEN,35
89,1031 SHIRT,PARKES MENSLAND,18.50
791,CLEARANCE VEST,KEV KAZEN 05/10/10,10
557,BOY MF SHIRT,MICHAEL MUSARRA,16.50
792,1688 SHIRT,BONAMAN-F/F 22/04/15,15.00
793,"398/23, 7616, 9024/241(NZ02),K5018/1(GREY)",BONAMAN-F/F 22/04/15,60
744,2013 COTTON POLO ,LET IT BE BLUES,15
794,2013 POLO SHIRT 6130/7...,LET IT BE BLUES,11
795,POLO SHIRT 6132/7 ...,BROWNSCOMBS MENSWEAR,12.50
535,3208 W2 SUIT,CHEHADE BROS,100
796,POLY VISECO,CHEHADE BROS,75
253,"TRIM SUIT, T128 (W2)",CHEHADE BROS,95 / 25 TRS
550,LEATHER JACKET,FORMALWEAR 2 SUIT U,110
797,9268/13 SUIT,MOSS CLOTHING,79 / 22.50
798,8702/2 TRS,MOSS CLOTHING,17.50
591,DOUBLE BOW TIE,ELITE SHOP,5.5
253,"TRIM SUIT, T128 (W2)",YOUNGS THE MANS SHOP,89.00 / 25 
98,SUIT BAGS,KEV KAZEN 05/10/10,1.65
799,JB 9 SHIRT,SHIVAN 7 (OXY WEAR),4.00
800,Y6377 SHIRT,SHIVAN 7 (OXY WEAR),4.00
801,CLEARANCE POLO,SHIVAN 7 (OXY WEAR),5.00
253,"TRIM SUIT, T128 (W2)",PENGUINS FORMAL,95 / 145 BIG / 25 /30.5
535,3208 W2 SUIT,PENGUINS FORMAL,110
802,8720/2 SUIT,ANDRE J,70
749,MF BOY SUIT,MIKE SAMSON,45.00
4,MF SUIT,WILLIAM PANTHER,75.90
601,V069,"MICK T""S CLOTHING",22 / 25 BIG & KING
526,PC SHIRT,FORMAL WEAR EXPRESS NSW,10
98,SUIT BAGS,PAKMAN MENSWEAR,1.80
759,POLO SHIRT,THE MALE CONNETION,2013 POLO 10.00
803,JAGGER SOX,G.M.C MENSWEAR,12 PER DOZ
804,CLEARANCE TRS,G.M.C MENSWEAR,9
805,"3189,9268/13,1199/58,10272,10271 SUIT",KYLIE J BRIDAL,95.00 / 28.50
557,BOY MF SHIRT,MAINSTREET,18.15
525,BOY LW TRIM SUIT,ELITE SHOP,65 / 18.50 TRS 
563,1602 JACKET,HANNAS TOOWOOMBA,25 / 30 BIG
806,V069 SHIRT BOY,ROMEO & JULIET,19
626,TRIM TRS,HART MENSLAND 5% discount,25
807,POLO T SHIRT 2014,FRANK ROCCA,10.5
654,1090 SHIRT ,FORMAL HIRE ARE US,16.50 / 19.5 BIG BOY 15.5
808,BOY V069,STEP UP,16.5
809,MF L/S SHIRT,STEP UP,16.50
810,BOY PV VEST,STEP UP,16.50
811,SPECIAL PV TRS,STEP UP,16.50
488,TRIM TRS / VEST,STEP UP,25.30
150,"1034 SHIRT  , 1090 SHIRT",STEP UP,18.15
98,SUIT BAGS,STEP UP,1.85
610,"6365, 6103 SHOES",STEP UP,38.50
812,PV VEST / TRS,STEP UP,19.00
813,NZ03 TRS,STEP UP,25.30
483,FC SHIRT & WC SHIRT,STEP UP,24.50 / 27.5 BIG
470,RFS PV TRS,STEP UP,15.00
181,PB BELT,STEP UP,11
814,VARCE SATIN TIE,STEP UP,11
815,CARRY BAGS,STEP UP,0.35
253,"TRIM SUIT, T128 (W2)",STEP UP,88 / 138 BIG
467,PV SUIT,STEP UP,71.50 / 100 
816,NZ SUIT F2017,STEP UP,93.5 /24.75 TRS
817,"8014, 8016 SHIRT",STEP UP,24.75
818,V069 MEN SHIRT,STEP UP,19.25 / 27.5 KING
759,POLO SHIRT,STEP UP,9.9
604,MF COL TRS & VEST,"MICK T""S CLOTHING",18.50
140,COTTON TRS,STEP UP,8.8
819,DENIM SHORT,STEP UP,8.8
253,"TRIM SUIT, T128 (W2)",ALL THINGS WEDDING,95 /25 / 125 BIG
345,MF TRS,THE HUB (5% DISCOUNT),17.60
820,DRY ICE JEANS,M.W.C. CLOTHING,10
93,1312 SHIRT,THE HUT MENSWEAR,22
459,V069 SHIRT,MODERN MALE MENSWEAR,19.50
269,1823 SHIRT,STEP UP,22
253,"TRIM SUIT, T128 (W2)",THE WEDDING SHOPPE - DUBBO,89
253,"TRIM SUIT, T128 (W2)",THE WEDDING SHOPPE - DUBBO,85 / 23 / 28.5 BIG/115 / 135 @54
605,POLY VISICO,BIBLOS,75.00 / 21 TRS
1212,15501 SUIT,BEST DRESSED MAN,55 / 16.5
821,BOY POLY VISICO SUIT,ALL THINGS WEDDING,53.90 / 18.15 
524,BOY PV SUIT,ECHUCA FASHION CENTRE 19.01.10,53.90 / 16.5 
136,FASHION PV SUIT (82212/5 SUIT),THE HUT MENSWEAR,79 / 23
822,PURE COTTON POLO,STEP UP,13.50
823,"COTTON TRS  (711,311)",STEP UP,16.5
790,9599/8 SUIT,BONAMAN-F/F 22/04/15,70.00 / 17.5
824,T - SHIRT,STEP UP,3.9
654,1090 SHIRT ,STEP UP,18.15 / 21.45 BIG
433,M STRETCH TRS,BLACK JACKET SUITING,17.00
345,MF TRS,BLACK JACKET SUITING,19.00
737,INJECTION SUIT,GOLDER - ROMA,55
535,3208 W2 SUIT,REVOLVER MENS & JEANS,99 / 129BIG / 30 
825,3104W/67 3 PCS SUIT,GA HENDERSON & SON,120.00
490,M TWIST SUIT ,"MICK T""S CLOTHING",38.50
826,RFS PW TRS A117/2,STEP UP,21
92,1943 SHIRT,STEP UP,21 / 24.5
827,BOARD SHORTS,STEP UP,4.50
242,3208 W2,M.W.C. CLOTHING,89
828,3209 TAIL JACKET ONLY,BLACK TIE CLASSIC,90
535,3208 W2 SUIT,CLAUDE CATER MENSWEAR 16/02/10,105
327,WC SHIRT,THE WEDDING SHOPPE - DUBBO,22 / 25
748,2013 POLO SHIRT,NEW PARIS ,9
433,M STRETCH TRS,NEW PARIS ,10
829,ASSORTED S/S SHIRTS,NEW PARIS ,5
91,1689 SHIRT,PARKES MENSLAND,21
830,3600 POLY VISCOVE SUIT,ZIBARA,60 (1TRS) 75 (2 TRS)
497,PURE WOOL TRS,STEP UP,47.50
831,CARGO PANT,STEP UP,8.8
470,RFS PV TRS,M&S,15
832,TIE CLIP,"NO 12 / 21-RFS, CHERMSIDE",3
745,COTTON POLO SHIRT,SWANNIES MENSLAND,10.00 (31/01/14)
712,BOY P/V SUIT,BRIDAL EMPORIUM,53.9
833,BOY V069 SHIRT,FERRARI MIRANDA,19.00
834,MF SHIRT BOY,FERRARI MIRANDA,16.50
459,V069 SHIRT,MORE 4 MEN,21 / 19 BOY
835,NZ 02 SUIT,J.H. BARSBY & SONS P/L,90/25
836,BOY SHOES,PETTI COAT JUNCTION,30.00
567,BOY MF TRS,PETTI COAT JUNCTION,16.50
345,MF TRS,KELLY COUNTRY,16.50
444,RFS/AF028 TRS,M.W.C. CLOTHING,13.00 ****
448,BOY MF SUIT ,ROBINSON'S DEPT STORE,45.00
837,8702 NAVY SUIT,STRICTLY FORMAL,75
150,"1034 SHIRT  , 1090 SHIRT",MS MENSWEAR- CAMPBELLTOWN,21 / 24 BIG
483,FC SHIRT & WC SHIRT,M.W.C. CLOTHING,22 / 25 BIG
654,1090 SHIRT , MICK T'S CLOTHING,20.00 / 23 BIG
838,1126/5 SUIT,M&S,60.00
839,N14 1203/6 SUIT,M&S,60
128,CUFF LINK,STEP UP,11
535,3208 W2 SUIT,ESSENTIALLY SUITED MENSWEAR,99
840,16153 SHOES,PENGUINS FORMAL,25.00
839,N14 1203/6 SUIT,THE WEDDING SHOPPE - DUBBO,65.00
535,3208 W2 SUIT,STANLEY JOHNS,95 / 25 
489,3208 SUIT,PENGUINS FORMAL,95.00
841,WORKWEAR JEAN,MIKE SAMSON,9
190,CUFF LINK IN BOX,THE WEDDING SHOPPE - DUBBO,10
9,MF VEST BLACK,BLUE DENIM,20.00 / 25.5 BIG
99,FANCY BOW TIE,BLUE DENIM,5.5
654,1090 SHIRT ,WILLIAM PANTHER,16.9 / 19.9BIG (15.90 / 16.90 BIG)
